dataset,attack,f,f_pct,defense,krum_applicable,seed,auroc,pr_auc,bal_acc,mcc,auc_lc,bsr,convergence_fail,runtime_s,comm_params_per_round,auroc_clean,auroc_degradation,aggregator_effective,run_status
cimas,scaled_poison,7,30.4,clipping,True,23,0.79276,0.70593,0.73223,0.46731,0.7897357142857142,,0,0.345,966,0.79124,0.0015199999999999,clipping,valid_primary
cimas,scaled_poison,7,30.4,clipping,True,37,0.79332,0.70534,0.73274,0.4698,0.7896817857142857,,0,0.347,966,0.79091,0.00241,clipping,valid_primary
cimas,model_replace,2,8.7,fedavg,True,7,0.78626,0.6961,0.72926,0.46166,0.7862325000000002,,0,0.347,966,0.7911,-0.00484,fedavg,valid_primary
cimas,model_replace,2,8.7,fedavg,True,11,0.78717,0.6972,0.72991,0.46275,0.7872610714285714,,0,0.344,966,0.79163,-0.0044599999999999,fedavg,valid_primary
cimas,model_replace,2,8.7,fedavg,True,19,0.78708,0.69717,0.73071,0.46435,0.7868071428571427,,0,0.34,966,0.79082,-0.0037399999999999,fedavg,valid_primary
cimas,model_replace,2,8.7,fedavg,True,23,0.78058,0.68697,0.7244,0.45177,0.5187221428571429,,0,0.347,966,0.79124,-0.01066,fedavg,valid_primary
cimas,model_replace,2,8.7,fedavg,True,37,0.78634,0.6962,0.72933,0.46192,0.7863360714285713,,0,0.341,966,0.79091,-0.0045699999999999,fedavg,valid_primary
cimas,model_replace,2,8.7,coord_median,True,7,0.79009,0.70196,0.72954,0.46094,0.7879153571428571,,0,0.34,966,0.79005,3.999999999992898e-05,coord_median,valid_primary
cimas,model_replace,2,8.7,coord_median,True,11,0.79108,0.70316,0.72874,0.45883,0.7895099999999999,,0,0.341,966,0.79088,0.0001999999999999,coord_median,valid_primary
cimas,model_replace,2,8.7,coord_median,True,19,0.7903,0.70228,0.72744,0.45711,0.7876135714285714,,0,0.344,966,0.78992,0.00038,coord_median,valid_primary
cimas,model_replace,2,8.7,coord_median,True,23,0.79056,0.70215,0.72991,0.46217,0.7881707142857142,,0,0.34,966,0.79029,0.0002699999999999,coord_median,valid_primary
cimas,model_replace,2,8.7,coord_median,True,37,0.79067,0.70133,0.73071,0.46564,0.7878664285714285,,0,0.341,966,0.78977,0.0009,coord_median,valid_primary
cimas,model_replace,2,8.7,trimmed_mean,True,7,0.79141,0.70443,0.72918,0.46081,0.7892589285714287,,0,0.337,966,0.79196,-0.00055,trimmed_mean,valid_primary
cimas,model_replace,2,8.7,trimmed_mean,True,11,0.79239,0.70542,0.73223,0.46673,0.7905150000000001,,0,0.339,966,0.79237,2.000000000002e-05,trimmed_mean,valid_primary
cimas,model_replace,2,8.7,trimmed_mean,True,19,0.79146,0.70354,0.72984,0.4625,0.7884075,,0,0.343,966,0.79158,-0.0001199999999998,trimmed_mean,valid_primary
cimas,model_replace,2,8.7,trimmed_mean,True,23,0.79182,0.70426,0.73317,0.46943,0.7892146428571428,,0,0.341,966,0.79186,-4.000000000004e-05,trimmed_mean,valid_primary
cimas,model_replace,2,8.7,trimmed_mean,True,37,0.79264,0.70529,0.73107,0.46565,0.7899103571428572,,0,0.338,966,0.79211,0.00053,trimmed_mean,valid_primary
cimas,model_replace,2,8.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.379,966,0.7918,0.0,krum,valid_primary
cimas,model_replace,2,8.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.394,966,0.7928,0.0,krum,valid_primary
cimas,model_replace,2,8.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.39,966,0.79173,0.0,krum,valid_primary
cimas,model_replace,2,8.7,krum,True,23,0.78931,0.69957,0.72825,0.4599,0.7876339285714286,,0,0.372,966,0.79196,-0.00265,krum,valid_primary
cimas,model_replace,2,8.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.366,966,0.79157,0.0,krum,valid_primary
cimas,model_replace,2,8.7,clipping,True,7,0.78626,0.6961,0.72926,0.46166,0.7862325000000002,,0,0.336,966,0.7911,-0.00484,clipping,valid_primary
cimas,model_replace,2,8.7,clipping,True,11,0.78717,0.6972,0.72991,0.46275,0.7872610714285714,,0,0.335,966,0.79163,-0.0044599999999999,clipping,valid_primary
cimas,model_replace,2,8.7,clipping,True,19,0.78708,0.69717,0.73071,0.46435,0.7868071428571427,,0,0.342,966,0.79082,-0.0037399999999999,clipping,valid_primary
cimas,model_replace,2,8.7,clipping,True,23,0.78058,0.68697,0.7244,0.45177,0.5187221428571429,,0,0.345,966,0.79124,-0.01066,clipping,valid_primary
cimas,model_replace,2,8.7,clipping,True,37,0.78634,0.6962,0.72933,0.46192,0.7863360714285713,,0,0.342,966,0.79091,-0.0045699999999999,clipping,valid_primary
cimas,model_replace,5,21.7,fedavg,True,7,0.78626,0.69619,0.72933,0.46192,0.786234642857143,,0,0.341,966,0.7911,-0.00484,fedavg,valid_primary
cimas,model_replace,5,21.7,fedavg,True,11,0.78646,0.69587,0.72984,0.4625,0.7863935714285715,,0,0.337,966,0.79163,-0.0051699999999998,fedavg,valid_primary
cimas,model_replace,5,21.7,fedavg,True,19,0.78636,0.69612,0.72962,0.46233,0.7863217857142857,,0,0.337,966,0.79082,-0.00446,fedavg,valid_primary
cimas,model_replace,5,21.7,fedavg,True,23,0.78703,0.69683,0.72919,0.4614,0.7867871428571428,,0,0.339,966,0.79124,-0.00421,fedavg,valid_primary
cimas,model_replace,5,21.7,fedavg,True,37,0.78698,0.69721,0.72889,0.46039,0.7810260714285715,,0,0.33,966,0.79091,-0.0039299999999999,fedavg,valid_primary
cimas,model_replace,5,21.7,coord_median,True,7,0.79046,0.70273,0.73049,0.46359,0.7890260714285713,,0,0.333,966,0.79005,0.00041,coord_median,valid_primary
cimas,model_replace,5,21.7,coord_median,True,11,0.79103,0.70215,0.73092,0.46452,0.7896982142857142,,0,0.341,966,0.79088,0.0001499999999999,coord_median,valid_primary
cimas,model_replace,5,21.7,coord_median,True,19,0.79135,0.70323,0.73071,0.46498,0.7885221428571428,,0,0.344,966,0.78992,0.00143,coord_median,valid_primary
cimas,model_replace,5,21.7,coord_median,True,23,0.79074,0.70159,0.73013,0.46352,0.7885289285714284,,0,0.34,966,0.79029,0.0004499999999999,coord_median,valid_primary
cimas,model_replace,5,21.7,coord_median,True,37,0.79173,0.70228,0.73049,0.46484,0.7897192857142856,,0,0.332,966,0.78977,0.00196,coord_median,valid_primary
cimas,model_replace,5,21.7,trimmed_mean,True,7,0.7908,0.70282,0.72875,0.45989,0.7888250000000001,,0,0.341,966,0.79196,-0.00116,trimmed_mean,valid_primary
cimas,model_replace,5,21.7,trimmed_mean,True,11,0.79126,0.70202,0.73013,0.46292,0.7896378571428572,,0,0.335,966,0.79237,-0.00111,trimmed_mean,valid_primary
cimas,model_replace,5,21.7,trimmed_mean,True,19,0.79224,0.70357,0.73107,0.46565,0.7891489285714286,,0,0.346,966,0.79158,0.0006600000000001,trimmed_mean,valid_primary
cimas,model_replace,5,21.7,trimmed_mean,True,23,0.79056,0.70039,0.72926,0.46166,0.7882185714285715,,0,0.34,966,0.79186,-0.0012999999999999,trimmed_mean,valid_primary
cimas,model_replace,5,21.7,trimmed_mean,True,37,0.79232,0.70264,0.73093,0.46577,0.7903600000000001,,0,0.377,966,0.79211,0.00021,trimmed_mean,valid_primary
cimas,model_replace,5,21.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.356,966,0.7918,0.0,krum,valid_primary
cimas,model_replace,5,21.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.355,966,0.7928,0.0,krum,valid_primary
cimas,model_replace,5,21.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.35,966,0.79173,0.0,krum,valid_primary
cimas,model_replace,5,21.7,krum,True,23,0.79196,0.70389,0.72976,0.46167,0.7889867857142858,,0,0.372,966,0.79196,0.0,krum,valid_primary
cimas,model_replace,5,21.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.37,966,0.79157,0.0,krum,valid_primary
cimas,model_replace,5,21.7,clipping,True,7,0.78626,0.69619,0.72933,0.46192,0.786234642857143,,0,0.34,966,0.7911,-0.00484,clipping,valid_primary
cimas,model_replace,5,21.7,clipping,True,11,0.78646,0.69587,0.72984,0.4625,0.7863935714285715,,0,0.339,966,0.79163,-0.0051699999999998,clipping,valid_primary
cimas,model_replace,5,21.7,clipping,True,19,0.78636,0.69612,0.72962,0.46233,0.7863217857142857,,0,0.341,966,0.79082,-0.00446,clipping,valid_primary
cimas,model_replace,5,21.7,clipping,True,23,0.78703,0.69683,0.72919,0.4614,0.7867871428571428,,0,0.342,966,0.79124,-0.00421,clipping,valid_primary
cimas,model_replace,5,21.7,clipping,True,37,0.78698,0.69721,0.72889,0.46039,0.7810260714285715,,0,0.338,966,0.79091,-0.0039299999999999,clipping,valid_primary
cimas,model_replace,7,30.4,fedavg,True,7,0.78684,0.69671,0.72955,0.46208,0.786682857142857,,0,0.349,966,0.7911,-0.00426,fedavg,valid_primary
cimas,model_replace,7,30.4,fedavg,True,11,0.78622,0.696,0.72882,0.46073,0.7862485714285715,,0,0.346,966,0.79163,-0.0054099999999999,fedavg,valid_primary
cimas,model_replace,7,30.4,fedavg,True,19,0.78661,0.69654,0.72969,0.46259,0.7864828571428569,,0,0.338,966,0.79082,-0.0042099999999999,fedavg,valid_primary
cimas,model_replace,7,30.4,fedavg,True,23,0.78678,0.69676,0.73006,0.46326,0.7866582142857144,,0,0.335,966,0.79124,-0.00446,fedavg,valid_primary
cimas,model_replace,7,30.4,fedavg,True,37,0.78668,0.69617,0.7294,0.46157,0.7865900000000002,,0,0.337,966,0.79091,-0.0042299999999999,fedavg,valid_primary
cimas,model_replace,7,30.4,coord_median,True,7,0.79134,0.70262,0.73114,0.46529,0.7891921428571428,,0,0.338,966,0.79005,0.00129,coord_median,valid_primary
cimas,model_replace,7,30.4,coord_median,True,11,0.79195,0.70215,0.73151,0.46725,0.7901732142857144,,0,0.354,966,0.79088,0.00107,coord_median,valid_primary
cimas,model_replace,7,30.4,coord_median,True,19,0.79183,0.70283,0.72955,0.46336,0.7888646428571428,,0,0.342,966,0.78992,0.00191,coord_median,valid_primary
cimas,model_replace,7,30.4,coord_median,True,23,0.79138,0.70226,0.73064,0.46537,0.7892549999999999,,0,0.339,966,0.79029,0.0010899999999999,coord_median,valid_primary
cimas,model_replace,7,30.4,coord_median,True,37,0.79263,0.7028,0.73071,0.46564,0.7905328571428571,,0,0.34,966,0.78977,0.0028599999999999,coord_median,valid_primary
cimas,model_replace,7,30.4,trimmed_mean,True,7,0.79144,0.70126,0.73172,0.46673,0.7894367857142859,,0,0.341,966,0.79196,-0.0005199999999999,trimmed_mean,valid_primary
cimas,model_replace,7,30.4,trimmed_mean,True,11,0.79186,0.70132,0.72789,0.45987,0.7902439285714286,,0,0.337,966,0.79237,-0.00051,trimmed_mean,valid_primary
cimas,model_replace,7,30.4,trimmed_mean,True,19,0.79222,0.70177,0.73202,0.46846,0.7894153571428572,,0,0.343,966,0.79158,0.00064,trimmed_mean,valid_primary
cimas,model_replace,7,30.4,trimmed_mean,True,23,0.79114,0.70129,0.72955,0.46336,0.7889782142857141,,0,0.343,966,0.79186,-0.00072,trimmed_mean,valid_primary
cimas,model_replace,7,30.4,trimmed_mean,True,37,0.79225,0.70059,0.73137,0.4674,0.7906274999999999,,0,0.34,966,0.79211,0.00014,trimmed_mean,valid_primary
cimas,model_replace,7,30.4,krum,True,7,0.79047,0.70162,0.73041,0.46334,0.7889439285714285,,0,0.355,966,0.7918,-0.0013299999999999,krum,valid_primary
cimas,model_replace,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.354,966,0.7928,0.0,krum,valid_primary
cimas,model_replace,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.348,966,0.79173,0.0,krum,valid_primary
cimas,model_replace,7,30.4,krum,True,23,0.78909,0.69941,0.72738,0.45867,0.787047142857143,,0,0.354,966,0.79196,-0.00287,krum,valid_primary
cimas,model_replace,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.353,966,0.79157,0.0,krum,valid_primary
cimas,model_replace,7,30.4,clipping,True,7,0.78684,0.69671,0.72955,0.46208,0.786682857142857,,0,0.338,966,0.7911,-0.00426,clipping,valid_primary
cimas,model_replace,7,30.4,clipping,True,11,0.78622,0.696,0.72882,0.46073,0.7862485714285715,,0,0.338,966,0.79163,-0.0054099999999999,clipping,valid_primary
cimas,model_replace,7,30.4,clipping,True,19,0.78661,0.69654,0.72969,0.46259,0.7864828571428569,,0,0.337,966,0.79082,-0.0042099999999999,clipping,valid_primary
cimas,model_replace,7,30.4,clipping,True,23,0.78678,0.69676,0.73006,0.46326,0.7866582142857144,,0,0.338,966,0.79124,-0.00446,clipping,valid_primary
cimas,model_replace,7,30.4,clipping,True,37,0.78668,0.69617,0.7294,0.46157,0.7865900000000002,,0,0.338,966,0.79091,-0.0042299999999999,clipping,valid_primary
cimas,label_flip,2,8.7,fedavg,True,7,0.79062,0.70367,0.7278,0.45779,0.7882474999999999,,0,0.361,966,0.7911,-0.00048,fedavg,valid_primary
cimas,label_flip,2,8.7,fedavg,True,11,0.79196,0.70464,0.72954,0.46094,0.790172142857143,,0,0.346,966,0.79163,0.00033,fedavg,valid_primary
cimas,label_flip,2,8.7,fedavg,True,19,0.79067,0.70245,0.72955,0.46208,0.7875817857142857,,0,0.336,966,0.79082,-0.0001499999999999,fedavg,valid_primary
cimas,label_flip,2,8.7,fedavg,True,23,0.79132,0.70439,0.73035,0.46368,0.7881960714285715,,0,0.356,966,0.79124,7.999999999996898e-05,fedavg,valid_primary
cimas,label_flip,2,8.7,fedavg,True,37,0.79059,0.7013,0.73202,0.46918,0.7872921428571429,,0,0.356,966,0.79091,-0.0003199999999999,fedavg,valid_primary
cimas,label_flip,2,8.7,coord_median,True,7,0.79022,0.70214,0.73019,0.46206,0.7881014285714285,,0,0.357,966,0.79005,0.00017,coord_median,valid_primary
cimas,label_flip,2,8.7,coord_median,True,11,0.79118,0.70351,0.72903,0.45928,0.7897703571428571,,0,0.349,966,0.79088,0.0002999999999999,coord_median,valid_primary
cimas,label_flip,2,8.7,coord_median,True,19,0.79043,0.70256,0.72809,0.45771,0.7877389285714286,,0,0.352,966,0.78992,0.00051,coord_median,valid_primary
cimas,label_flip,2,8.7,coord_median,True,23,0.79064,0.70215,0.72983,0.46192,0.7881857142857144,,0,0.365,966,0.79029,0.0003499999999999,coord_median,valid_primary
cimas,label_flip,2,8.7,coord_median,True,37,0.79055,0.70102,0.73166,0.46779,0.7875292857142858,,0,0.365,966,0.78977,0.00078,coord_median,valid_primary
cimas,label_flip,2,8.7,trimmed_mean,True,7,0.79135,0.7047,0.73005,0.46211,0.7891107142857143,,0,0.364,966,0.79196,-0.0006099999999999,trimmed_mean,valid_primary
cimas,label_flip,2,8.7,trimmed_mean,True,11,0.79284,0.70639,0.73063,0.46298,0.7910371428571426,,0,0.337,966,0.79237,0.0004699999999999,trimmed_mean,valid_primary
cimas,label_flip,2,8.7,trimmed_mean,True,19,0.79191,0.70463,0.73056,0.46385,0.7887282142857143,,0,0.35,966,0.79158,0.00033,trimmed_mean,valid_primary
cimas,label_flip,2,8.7,trimmed_mean,True,23,0.79202,0.70477,0.73121,0.46495,0.7893496428571428,,0,0.357,966,0.79186,0.0001599999999999,trimmed_mean,valid_primary
cimas,label_flip,2,8.7,trimmed_mean,True,37,0.79274,0.7058,0.73252,0.46899,0.7896850000000001,,0,0.36,966,0.79211,0.00063,trimmed_mean,valid_primary
cimas,label_flip,2,8.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.375,966,0.7918,0.0,krum,valid_primary
cimas,label_flip,2,8.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.353,966,0.7928,0.0,krum,valid_primary
cimas,label_flip,2,8.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.352,966,0.79173,0.0,krum,valid_primary
cimas,label_flip,2,8.7,krum,True,23,0.78931,0.69957,0.72825,0.4599,0.7876339285714286,,0,0.384,966,0.79196,-0.00265,krum,valid_primary
cimas,label_flip,2,8.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.379,966,0.79157,0.0,krum,valid_primary
cimas,label_flip,2,8.7,clipping,True,7,0.79062,0.70367,0.7278,0.45779,0.7882474999999999,,0,0.361,966,0.7911,-0.00048,clipping,valid_primary
cimas,label_flip,2,8.7,clipping,True,11,0.79196,0.70464,0.72954,0.46094,0.790172142857143,,0,0.338,966,0.79163,0.00033,clipping,valid_primary
cimas,label_flip,2,8.7,clipping,True,19,0.79067,0.70245,0.72955,0.46208,0.7875817857142857,,0,0.346,966,0.79082,-0.0001499999999999,clipping,valid_primary
cimas,label_flip,2,8.7,clipping,True,23,0.79132,0.70439,0.73035,0.46368,0.7881960714285715,,0,0.361,966,0.79124,7.999999999996898e-05,clipping,valid_primary
cimas,label_flip,2,8.7,clipping,True,37,0.79059,0.7013,0.73202,0.46918,0.7872921428571429,,0,0.37,966,0.79091,-0.0003199999999999,clipping,valid_primary
cimas,label_flip,5,21.7,fedavg,True,7,0.79003,0.7028,0.72867,0.4591,0.7875014285714285,,0,0.371,966,0.7911,-0.00107,fedavg,valid_primary
cimas,label_flip,5,21.7,fedavg,True,11,0.79359,0.70656,0.73272,0.46635,0.7911753571428571,,0,0.381,966,0.79163,0.00196,fedavg,valid_primary
cimas,label_flip,5,21.7,fedavg,True,19,0.78963,0.70075,0.73129,0.4658,0.7858057142857143,,0,0.428,966,0.79082,-0.0011899999999999,fedavg,valid_primary
cimas,label_flip,5,21.7,fedavg,True,23,0.79033,0.70187,0.73136,0.46606,0.7876660714285713,,0,0.379,966,0.79124,-0.00091,fedavg,valid_primary
cimas,label_flip,5,21.7,fedavg,True,37,0.79112,0.70193,0.7283,0.45745,0.7829814285714286,,0,0.385,966,0.79091,0.00021,fedavg,valid_primary
cimas,label_flip,5,21.7,coord_median,True,7,0.79077,0.70357,0.72693,0.45542,0.7887257142857143,,0,0.364,966,0.79005,0.0007199999999999,coord_median,valid_primary
cimas,label_flip,5,21.7,coord_median,True,11,0.79211,0.70441,0.72961,0.46067,0.790727857142857,,0,0.373,966,0.79088,0.0012299999999999,coord_median,valid_primary
cimas,label_flip,5,21.7,coord_median,True,19,0.79214,0.70502,0.73049,0.46359,0.7890117857142858,,0,0.387,966,0.78992,0.0022199999999999,coord_median,valid_primary
cimas,label_flip,5,21.7,coord_median,True,23,0.79072,0.70202,0.73216,0.46767,0.7883642857142857,,0,0.348,966,0.79029,0.0004299999999999,coord_median,valid_primary
cimas,label_flip,5,21.7,coord_median,True,37,0.79235,0.70254,0.72941,0.46218,0.7891614285714287,,0,0.378,966,0.78977,0.00258,coord_median,valid_primary
cimas,label_flip,5,21.7,trimmed_mean,True,7,0.79118,0.7041,0.72628,0.4538,0.7889953571428571,,0,0.371,966,0.79196,-0.00078,trimmed_mean,valid_primary
cimas,label_flip,5,21.7,trimmed_mean,True,11,0.79202,0.70442,0.72845,0.45839,0.7906307142857143,,0,0.37,966,0.79237,-0.00035,trimmed_mean,valid_primary
cimas,label_flip,5,21.7,trimmed_mean,True,19,0.79301,0.70703,0.73158,0.46622,0.7898492857142857,,0,0.386,966,0.79158,0.00143,trimmed_mean,valid_primary
cimas,label_flip,5,21.7,trimmed_mean,True,23,0.79024,0.70062,0.73092,0.46452,0.7878367857142857,,0,0.346,966,0.79186,-0.0016199999999999,trimmed_mean,valid_primary
cimas,label_flip,5,21.7,trimmed_mean,True,37,0.7933,0.70509,0.73071,0.46498,0.7902167857142858,,0,0.385,966,0.79211,0.00119,trimmed_mean,valid_primary
cimas,label_flip,5,21.7,krum,True,7,0.7918,0.70364,0.72722,0.45587,0.7892164285714286,,0,0.387,966,0.7918,0.0,krum,valid_primary
cimas,label_flip,5,21.7,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.385,966,0.7928,0.0,krum,valid_primary
cimas,label_flip,5,21.7,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.403,966,0.79173,0.0,krum,valid_primary
cimas,label_flip,5,21.7,krum,True,23,0.79196,0.70389,0.72976,0.46167,0.7889867857142858,,0,0.36,966,0.79196,0.0,krum,valid_primary
cimas,label_flip,5,21.7,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.398,966,0.79157,0.0,krum,valid_primary
cimas,label_flip,5,21.7,clipping,True,7,0.79003,0.7028,0.72867,0.4591,0.7875014285714285,,0,0.372,966,0.7911,-0.00107,clipping,valid_primary
cimas,label_flip,5,21.7,clipping,True,11,0.79359,0.70656,0.73272,0.46635,0.7911753571428571,,0,0.361,966,0.79163,0.00196,clipping,valid_primary
cimas,label_flip,5,21.7,clipping,True,19,0.78963,0.70075,0.73129,0.4658,0.7858057142857143,,0,0.384,966,0.79082,-0.0011899999999999,clipping,valid_primary
cimas,label_flip,5,21.7,clipping,True,23,0.79033,0.70187,0.73136,0.46606,0.7876660714285713,,0,0.352,966,0.79124,-0.00091,clipping,valid_primary
cimas,label_flip,5,21.7,clipping,True,37,0.79112,0.70193,0.7283,0.45745,0.7829814285714286,,0,0.4,966,0.79091,0.00021,clipping,valid_primary
cimas,label_flip,7,30.4,fedavg,True,7,0.78968,0.70058,0.72954,0.46094,0.7873650000000002,,0,0.363,966,0.7911,-0.0014199999999999,fedavg,valid_primary
cimas,label_flip,7,30.4,fedavg,True,11,0.79157,0.70453,0.73084,0.4627,0.7896017857142857,,0,0.395,966,0.79163,-5.999999999994898e-05,fedavg,valid_primary
cimas,label_flip,7,30.4,fedavg,True,19,0.79012,0.70129,0.73042,0.46394,0.7858464285714286,,0,0.364,966,0.79082,-0.0006999999999999,fedavg,valid_primary
cimas,label_flip,7,30.4,fedavg,True,23,0.79088,0.70365,0.73274,0.46913,0.7878871428571429,,0,0.382,966,0.79124,-0.00036,fedavg,valid_primary
cimas,label_flip,7,30.4,fedavg,True,37,0.79244,0.69901,0.73064,0.46537,0.7849207142857143,,0,0.428,966,0.79091,0.00153,fedavg,valid_primary
cimas,label_flip,7,30.4,coord_median,True,7,0.79138,0.70258,0.73114,0.4647,0.7889835714285715,,0,0.358,966,0.79005,0.0013299999999999,coord_median,valid_primary
cimas,label_flip,7,30.4,coord_median,True,11,0.79256,0.70334,0.7286,0.45939,0.7910210714285714,,0,0.379,966,0.79088,0.00168,coord_median,valid_primary
cimas,label_flip,7,30.4,coord_median,True,19,0.79241,0.70468,0.73151,0.46658,0.7891071428571428,,0,0.361,966,0.78992,0.0024899999999999,coord_median,valid_primary
cimas,label_flip,7,30.4,coord_median,True,23,0.79112,0.70287,0.731,0.46539,0.7888775,,0,0.37,966,0.79029,0.0008299999999999,coord_median,valid_primary
cimas,label_flip,7,30.4,coord_median,True,37,0.79369,0.70406,0.73209,0.46741,0.790135,,0,0.4,966,0.78977,0.00392,coord_median,valid_primary
cimas,label_flip,7,30.4,trimmed_mean,True,7,0.79168,0.7024,0.72969,0.46143,0.7895414285714287,,0,0.355,966,0.79196,-0.0002799999999999,trimmed_mean,valid_primary
cimas,label_flip,7,30.4,trimmed_mean,True,11,0.79228,0.70255,0.72744,0.45658,0.7911382142857144,,0,0.378,966,0.79237,-9.00000000000345e-05,trimmed_mean,valid_primary
cimas,label_flip,7,30.4,trimmed_mean,True,19,0.79316,0.70463,0.73303,0.46953,0.7898442857142857,,0,0.368,966,0.79158,0.00158,trimmed_mean,valid_primary
cimas,label_flip,7,30.4,trimmed_mean,True,23,0.79081,0.70288,0.72926,0.46166,0.7886196428571429,,0,0.363,966,0.79186,-0.0010499999999999,trimmed_mean,valid_primary
cimas,label_flip,7,30.4,trimmed_mean,True,37,0.79376,0.70397,0.73187,0.46726,0.7908039285714284,,0,0.4,966,0.79211,0.00165,trimmed_mean,valid_primary
cimas,label_flip,7,30.4,krum,True,7,0.79047,0.70162,0.73041,0.46334,0.7889439285714285,,0,0.376,966,0.7918,-0.0013299999999999,krum,valid_primary
cimas,label_flip,7,30.4,krum,True,11,0.7928,0.70599,0.73106,0.4634,0.7908153571428571,,0,0.399,966,0.7928,0.0,krum,valid_primary
cimas,label_flip,7,30.4,krum,True,19,0.79173,0.70378,0.73078,0.46402,0.7883753571428571,,0,0.379,966,0.79173,0.0,krum,valid_primary
cimas,label_flip,7,30.4,krum,True,23,0.78909,0.69941,0.72738,0.45867,0.787047142857143,,0,0.374,966,0.79196,-0.00287,krum,valid_primary
cimas,label_flip,7,30.4,krum,True,37,0.79157,0.70114,0.73042,0.46394,0.7882425,,0,0.402,966,0.79157,0.0,krum,valid_primary
cimas,label_flip,7,30.4,clipping,True,7,0.78968,0.70058,0.72954,0.46094,0.7873650000000002,,0,0.358,966,0.7911,-0.0014199999999999,clipping,valid_primary
cimas,label_flip,7,30.4,clipping,True,11,0.79157,0.70453,0.73084,0.4627,0.7896017857142857,,0,0.385,966,0.79163,-5.999999999994898e-05,clipping,valid_primary
cimas,label_flip,7,30.4,clipping,True,19,0.79012,0.70129,0.73042,0.46394,0.7858464285714286,,0,0.358,966,0.79082,-0.0006999999999999,clipping,valid_primary
cimas,label_flip,7,30.4,clipping,True,23,0.79088,0.70365,0.73274,0.46913,0.7878871428571429,,0,0.362,966,0.79124,-0.00036,clipping,valid_primary
cimas,label_flip,7,30.4,clipping,True,37,0.79244,0.69901,0.73064,0.46537,0.7849207142857143,,0,0.388,966,0.79091,0.00153,clipping,valid_primary
cimas,backdoor,2,8.7,fedavg,True,7,0.79125,0.70576,0.73215,0.46648,0.7890392857142857,0.41739,0,0.358,966,0.7911,0.0001499999999999,fedavg,valid_primary
cimas,backdoor,2,8.7,fedavg,True,11,0.79193,0.70529,0.7315,0.46537,0.7901624999999999,0.39684,0,0.351,966,0.79163,0.0003,fedavg,valid_primary
cimas,backdoor,2,8.7,fedavg,True,19,0.7911,0.70377,0.72991,0.46275,0.7879614285714285,0.39209,0,0.348,966,0.79082,0.00028,fedavg,valid_primary
cimas,backdoor,2,8.7,fedavg,True,23,0.79138,0.70636,0.73042,0.46394,0.7891539285714286,0.43241,0,0.361,966,0.79124,0.0001399999999999,fedavg,valid_primary
cimas,backdoor,2,8.7,fedavg,True,37,0.79124,0.70405,0.72912,0.46242,0.788307857142857,0.40277,0,0.359,966,0.79091,0.00033,fedavg,valid_primary
cimas,backdoor,2,8.7,coord_median,True,7,0.79009,0.70165,0.72946,0.4602,0.788075357142857,0.38221,0,0.355,966,0.79005,3.999999999992898e-05,coord_median,valid_primary
cimas,backdoor,2,8.7,coord_median,True,11,0.79095,0.70306,0.73033,0.46203,0.7895960714285714,0.38024,0,0.343,966,0.79088,7.00000000000145e-05,coord_median,valid_primary
cimas,backdoor,2,8.7,coord_median,True,19,0.79019,0.70228,0.72788,0.45804,0.787332142857143,0.37945,0,0.352,966,0.78992,0.0002699999999999,coord_median,valid_primary
cimas,backdoor,2,8.7,coord_median,True,23,0.79026,0.70175,0.72911,0.46057,0.7878842857142857,0.37431,0,0.378,966,0.79029,-3.000000000008552e-05,coord_median,valid_primary
cimas,backdoor,2,8.7,coord_median,True,37,0.79005,0.70045,0.73056,0.46445,0.7871507142857144,0.37787,0,0.371,966,0.78977,0.00028,coord_median,valid_primary
cimas,backdoor,2,8.7,trimmed_mean,True,7,0.79199,0.70543,0.72911,0.46002,0.7895978571428571,0.37431,0,0.375,966,0.79196,2.999999999997449e-05,trimmed_mean,valid_primary
