model_seed,crn_idx,scenario,round,n_attend,participation_clinical,active_clients,auroc,pr_auc,comm_cost_params,comm_cost_bytes,chain_hash
37,3,C3,13,362,0.9005,2,0.55889,0.22929,48,192,ee2a27141134638c
37,3,C3,14,357,0.8881,2,0.56576,0.22767,48,192,8c9399f4b30cdf77
37,3,C3,15,366,0.9104,2,0.55879,0.22873,48,192,95ca55300d7a8fef
37,3,C3,16,360,0.8955,2,0.55654,0.21864,48,192,2b783c5b0539c660
37,3,C3,17,351,0.8731,2,0.55278,0.23106,48,192,bd77e971c5187e67
37,3,C3,18,353,0.8781,2,0.56546,0.24257,48,192,8a5c17ced0f22795
37,3,C3,19,360,0.8955,2,0.55122,0.2304,48,192,172dff17c2a80be2
37,3,C3,20,357,0.8881,2,0.563,0.22612,48,192,5e41ae6307dd2bac
37,4,C0,1,331,0.8234,2,0.55488,0.20485,48,192,b13c1333ac3d8821
37,4,C0,2,324,0.806,2,0.53609,0.21275,48,192,46f563a84479f565
37,4,C0,3,316,0.7861,2,0.55202,0.22762,48,192,5dba6b39e54bcce3
37,4,C0,4,334,0.8308,2,0.56596,0.20591,48,192,130944638cf11e07
37,4,C0,5,318,0.791,2,0.56696,0.20711,48,192,0c5e096621f314af
37,4,C0,6,315,0.7836,2,0.55583,0.23376,48,192,6b36aea6df76189a
37,4,C0,7,326,0.8109,2,0.56135,0.22697,48,192,0c7a4aff64a4c46a
37,4,C0,8,324,0.806,2,0.53353,0.18995,48,192,b1a9e60d90bb5db0
37,4,C0,9,328,0.8159,2,0.52601,0.19291,48,192,e9c6136f74169958
37,4,C0,10,326,0.8109,2,0.55042,0.192,48,192,1133649b98fb38f9
37,4,C0,11,343,0.8532,2,0.56215,0.21104,48,192,7225be0da462b7b3
37,4,C0,12,335,0.8333,2,0.55829,0.23092,48,192,16aba6376e0fa9aa
37,4,C0,13,330,0.8209,2,0.56656,0.21694,48,192,8becdd4c67674680
37,4,C0,14,329,0.8184,2,0.55057,0.1881,48,192,e6e80a8af447b6f9
37,4,C0,15,329,0.8184,2,0.55318,0.20394,48,192,f9a182daf59078aa
37,4,C0,16,337,0.8383,2,0.56636,0.22424,48,192,8a379361cd6d7d1b
37,4,C0,17,320,0.796,2,0.56932,0.19451,48,192,b5379aeed6b1fce0
37,4,C0,18,333,0.8284,2,0.55889,0.21732,48,192,bf96a24f1c450e13
37,4,C0,19,316,0.7861,2,0.53869,0.20702,48,192,c0d7f6fe2d3b7fd8
37,4,C0,20,320,0.796,2,0.55157,0.2193,48,192,3f9d93d44991ad0f
37,4,C1,1,344,0.8557,2,0.55248,0.22945,48,192,6a12444104545ca3
37,4,C1,2,346,0.8607,2,0.53634,0.21759,48,192,ed1cf6fec3a34793
37,4,C1,3,342,0.8507,2,0.56135,0.22461,48,192,41aa899ec8eded41
37,4,C1,4,352,0.8756,2,0.55313,0.21919,48,192,92dbf16f0599c3bf
37,4,C1,5,334,0.8308,2,0.56851,0.20502,48,192,77169eff8da27c9d
37,4,C1,6,330,0.8209,2,0.5618,0.21974,48,192,f3d36070780c7b5b
37,4,C1,7,341,0.8483,2,0.5608,0.20095,48,192,c295af09b152f628
37,4,C1,8,343,0.8532,2,0.54115,0.19563,48,192,e2b28547200ce376
37,4,C1,9,346,0.8607,2,0.53323,0.20778,48,192,b3f0069d24bb8f5a
37,4,C1,10,347,0.8632,2,0.54967,0.18069,48,192,923ea65c240c678b
37,4,C1,11,358,0.8905,2,0.55563,0.23786,48,192,b353d8c97f6fc111
37,4,C1,12,347,0.8632,2,0.5623,0.23958,48,192,e6bfc0319d8ca073
37,4,C1,13,347,0.8632,2,0.5615,0.23851,48,192,1253974027ea6334
37,4,C1,14,342,0.8507,2,0.56551,0.21719,48,192,6cd32381c0e42338
37,4,C1,15,346,0.8607,2,0.55704,0.22815,48,192,920c7fa4409ce93d
37,4,C1,16,357,0.8881,2,0.55213,0.22853,48,192,012661ae8eb1ccc8
37,4,C1,17,339,0.8433,2,0.57303,0.20448,48,192,0795355b12e4cd7e
37,4,C1,18,352,0.8756,2,0.5638,0.20769,48,192,0ef1908318a856e1
37,4,C1,19,335,0.8333,2,0.53869,0.20727,48,192,1de39999101c3c9b
37,4,C1,20,339,0.8433,2,0.54917,0.22217,48,192,89e9e774c9e5ed9e
37,4,C2,1,360,0.8955,2,0.55914,0.23623,48,192,6677c1008ef0eb38
37,4,C2,2,352,0.8756,2,0.54807,0.22769,48,192,d1351047ab9c147b
37,4,C2,3,347,0.8632,2,0.56355,0.22443,48,192,b3f7c17d66034755
37,4,C2,4,359,0.893,2,0.54766,0.22882,48,192,e8caaf6b661fafca
37,4,C2,5,345,0.8582,2,0.57533,0.21818,48,192,5cd88d3682e0c12f
37,4,C2,6,337,0.8383,2,0.55924,0.23587,48,192,bbcdb935a0be765a
37,4,C2,7,349,0.8682,2,0.55197,0.2145,48,192,6c4ebbe1f7d43fec
37,4,C2,8,346,0.8607,2,0.55293,0.19536,48,192,dffe4f9847fe1ef0
37,4,C2,9,350,0.8706,2,0.53929,0.2127,48,192,61d3ccc335c8a721
37,4,C2,10,351,0.8731,2,0.562,0.20767,48,192,bacd1ff85f9fc18e
37,4,C2,11,365,0.908,2,0.54857,0.23926,48,192,d6ca96b93ceeb99f
37,4,C2,12,352,0.8756,2,0.55894,0.23418,48,192,423d491b77206a91
37,4,C2,13,356,0.8856,2,0.5611,0.23819,48,192,3d091fa80861f7a5
37,4,C2,14,357,0.8881,2,0.55959,0.23671,48,192,68bb6fef5c909ca8
37,4,C2,15,356,0.8856,2,0.55278,0.2282,48,192,ed04d71f9eb275e6
37,4,C2,16,358,0.8905,2,0.55483,0.22618,48,192,8d17b7144df277f6
37,4,C2,17,345,0.8582,2,0.56075,0.23534,48,192,2cb51f5e02b77814
37,4,C2,18,357,0.8881,2,0.56586,0.21959,48,192,9bb83c28af72efdc
37,4,C2,19,339,0.8433,2,0.53679,0.20566,48,192,39a13f339b1e6759
37,4,C2,20,344,0.8557,2,0.55819,0.22516,48,192,b0f5d32f6ffe4997
37,4,C3,1,365,0.908,2,0.56009,0.2259,48,192,644b28b272b95a47
37,4,C3,2,355,0.8831,2,0.54571,0.22647,48,192,8ac394fbe1fd6d6a
37,4,C3,3,355,0.8831,2,0.56375,0.22381,48,192,7d1ac3124d262fb1
37,4,C3,4,366,0.9104,2,0.55588,0.22875,48,192,7a8e0da6f9c0a998
37,4,C3,5,352,0.8756,2,0.57272,0.21905,48,192,e1efdd2d49e3ab7a
37,4,C3,6,343,0.8532,2,0.5613,0.22975,48,192,1fb9863729c84ac6
37,4,C3,7,352,0.8756,2,0.55243,0.21475,48,192,044ff6180b2236c9
37,4,C3,8,354,0.8806,2,0.5406,0.18032,48,192,e72924875da61ff6
37,4,C3,9,356,0.8856,2,0.54065,0.21544,48,192,e5b19aba5a5d63ba
37,4,C3,10,361,0.898,2,0.56085,0.20211,48,192,a3cf0f15a8941830
37,4,C3,11,370,0.9204,2,0.55944,0.23518,48,192,e9c3698b27ea4fff
37,4,C3,12,356,0.8856,2,0.56115,0.23708,48,192,5e5cd91d196734a5
37,4,C3,13,361,0.898,2,0.56626,0.23551,48,192,e43c0aaa5497d649
37,4,C3,14,358,0.8905,2,0.55989,0.23811,48,192,77838f503e1e085e
37,4,C3,15,358,0.8905,2,0.55433,0.22846,48,192,68b6a228a5f23681
37,4,C3,16,368,0.9154,2,0.55654,0.22665,48,192,706a8b9598dc7645
37,4,C3,17,354,0.8806,2,0.5605,0.23914,48,192,f6d3cf18fc58a18b
37,4,C3,18,366,0.9104,2,0.5625,0.224,48,192,963d4f9203eec359
37,4,C3,19,351,0.8731,2,0.53538,0.19861,48,192,07ed13aff1a65c8e
37,4,C3,20,349,0.8682,2,0.55889,0.23047,48,192,21d4005ad7d20ff1
