seed,condition,round,client_id,n_train,n_test,prevalence,auroc
11,cold_local,37,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7884615384615385
11,cold_local,37,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6812169312169312
11,cold_local,37,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,37,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,37,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7827997967479675
11,cold_local,37,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.7884615384615384
11,cold_local,37,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8646153846153846
11,cold_local,37,WATERSHED PHARMACY,97,25,0.36,0.5555555555555556
11,cold_local,38,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,38,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,38,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7154761904761905
11,cold_local,38,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7982836338418863
11,cold_local,38,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7541713014460513
11,cold_local,38,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7695993031358885
11,cold_local,38,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7962992889463478
11,cold_local,38,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7632610006027727
11,cold_local,38,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8395555555555555
11,cold_local,38,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8015187221785809
11,cold_local,38,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8397129186602872
11,cold_local,38,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.794849537037037
11,cold_local,38,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,38,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7427083333333333
11,cold_local,38,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7214285714285713
11,cold_local,38,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7884615384615385
11,cold_local,38,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,38,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6923076923076923
11,cold_local,38,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,38,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7829776422764226
11,cold_local,38,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,38,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8615384615384616
11,cold_local,38,WATERSHED PHARMACY,97,25,0.36,0.5555555555555556
11,cold_local,39,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,39,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.8035714285714286
11,cold_local,39,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7154761904761905
11,cold_local,39,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7981969486823857
11,cold_local,39,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7563959955506118
11,cold_local,39,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7704703832752613
11,cold_local,39,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7963598901098901
11,cold_local,39,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7632610006027727
11,cold_local,39,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8393888888888889
11,cold_local,39,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.8004713275726631
11,cold_local,39,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8403110047846891
11,cold_local,39,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.794849537037037
11,cold_local,39,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,39,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7432291666666667
11,cold_local,39,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7214285714285713
11,cold_local,39,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,39,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,39,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6923076923076923
11,cold_local,39,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,39,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7830538617886179
11,cold_local,39,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,39,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8615384615384616
11,cold_local,39,WATERSHED PHARMACY,97,25,0.36,0.5555555555555556
11,cold_local,40,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,40,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.8035714285714286
11,cold_local,40,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7142857142857143
11,cold_local,40,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7987170596393898
11,cold_local,40,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7563959955506118
11,cold_local,40,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7709059233449478
11,cold_local,40,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7967234970911441
11,cold_local,40,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7632610006027727
11,cold_local,40,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.839388888888889
11,cold_local,40,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7999476302697042
11,cold_local,40,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8403110047846891
11,cold_local,40,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7951388888888888
11,cold_local,40,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,40,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7432291666666667
11,cold_local,40,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7214285714285713
11,cold_local,40,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,40,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,40,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,40,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,40,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7827489837398375
11,cold_local,40,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,40,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8615384615384616
11,cold_local,40,WATERSHED PHARMACY,97,25,0.36,0.5555555555555556
11,cold_local,41,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,41,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,41,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7119047619047619
11,cold_local,41,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7988904299583911
11,cold_local,41,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7563959955506118
11,cold_local,41,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7722125435540069
11,cold_local,41,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7968648998060763
11,cold_local,41,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7629596142254369
11,cold_local,41,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8395555555555556
11,cold_local,41,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7996857816182247
11,cold_local,41,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8391148325358851
11,cold_local,41,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7951388888888888
11,cold_local,41,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,41,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7421875
11,cold_local,41,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7285714285714285
11,cold_local,41,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,41,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,41,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,41,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,41,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7823932926829269
11,cold_local,41,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,41,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8615384615384616
11,cold_local,41,WATERSHED PHARMACY,97,25,0.36,0.5555555555555556
11,cold_local,42,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,42,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,42,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7119047619047619
11,cold_local,42,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7990638002773924
11,cold_local,42,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7563959955506118
11,cold_local,42,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7722125435540069
11,cold_local,42,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7969659017453136
11,cold_local,42,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7628089210367691
11,cold_local,42,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8393888888888889
11,cold_local,42,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7994239329667453
11,cold_local,42,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8397129186602871
11,cold_local,42,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7952835648148149
11,cold_local,42,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,42,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7427083333333333
11,cold_local,42,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,42,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,42,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,42,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6923076923076923
11,cold_local,42,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,42,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.782520325203252
11,cold_local,42,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,42,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8584615384615385
11,cold_local,42,WATERSHED PHARMACY,97,25,0.36,0.5486111111111112
11,cold_local,43,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,43,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,43,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7083333333333333
11,cold_local,43,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7992371705963939
11,cold_local,43,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7563959955506118
11,cold_local,43,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7713414634146342
11,cold_local,43,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7970871040723981
11,cold_local,43,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.762959614225437
11,cold_local,43,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8392777777777778
11,cold_local,43,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7994239329667453
11,cold_local,43,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.840311004784689
11,cold_local,43,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7954282407407407
11,cold_local,43,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9388235294117646
11,cold_local,43,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7432291666666666
11,cold_local,43,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,43,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,43,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,43,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6923076923076923
11,cold_local,43,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,43,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7828506097560975
11,cold_local,43,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,43,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8553846153846154
11,cold_local,43,WATERSHED PHARMACY,97,25,0.36,0.5416666666666667
11,cold_local,44,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
11,cold_local,44,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,44,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7083333333333333
11,cold_local,44,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7990638002773924
11,cold_local,44,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.757508342602892
11,cold_local,44,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7717770034843205
11,cold_local,44,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7973093083387202
11,cold_local,44,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7628089210367691
11,cold_local,44,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8393888888888889
11,cold_local,44,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7989002356637864
11,cold_local,44,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.840311004784689
11,cold_local,44,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7961516203703703
11,cold_local,44,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9388235294117646
11,cold_local,44,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.74375
11,cold_local,44,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,44,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,44,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,44,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,44,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,44,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7827997967479674
11,cold_local,44,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.782051282051282
11,cold_local,44,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8553846153846154
11,cold_local,44,WATERSHED PHARMACY,97,25,0.36,0.5416666666666667
11,cold_local,45,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5625
11,cold_local,45,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,45,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7095238095238096
11,cold_local,45,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.799497226074896
11,cold_local,45,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.757508342602892
11,cold_local,45,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7717770034843205
11,cold_local,45,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.797571913380737
11,cold_local,45,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7635623869801085
11,cold_local,45,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8391666666666666
11,cold_local,45,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7986383870123069
11,cold_local,45,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.840311004784689
11,cold_local,45,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7957175925925926
11,cold_local,45,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9388235294117646
11,cold_local,45,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.7442708333333333
11,cold_local,45,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,45,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,45,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,45,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6923076923076923
11,cold_local,45,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,45,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.782596544715447
11,cold_local,45,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.7756410256410257
11,cold_local,45,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8553846153846154
11,cold_local,45,WATERSHED PHARMACY,97,25,0.36,0.5416666666666667
11,cold_local,46,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5535714285714286
11,cold_local,46,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,46,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7095238095238096
11,cold_local,46,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7994105409153953
11,cold_local,46,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.7586206896551725
11,cold_local,46,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.7709059233449477
11,cold_local,46,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7979961215255333
11,cold_local,46,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.7638637733574443
11,cold_local,46,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8396666666666667
11,cold_local,46,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7986383870123069
11,cold_local,46,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8397129186602871
11,cold_local,46,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7961516203703703
11,cold_local,46,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9380392156862745
11,cold_local,46,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.74375
11,cold_local,46,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,46,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.7980769230769231
11,cold_local,46,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6825396825396826
11,cold_local,46,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,46,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,46,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7825711382113821
11,cold_local,46,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.7756410256410257
11,cold_local,46,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8553846153846154
11,cold_local,46,WATERSHED PHARMACY,97,25,0.36,0.5486111111111112
11,cold_local,47,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5446428571428571
11,cold_local,47,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7946428571428571
11,cold_local,47,CIMAS BORROWDALE OFFICE PARK PHARMACY,230,58,0.5172413793103449,0.7071428571428571
11,cold_local,47,CIMAS BULAWAYO PHARMACY,858,215,0.5209302325581395,0.7998439667128987
11,cold_local,47,CIMAS CLINIC -MASVINGO PHARMACY,236,60,0.48333333333333334,0.760845383759733
11,cold_local,47,CIMAS FIFE AVENUE PHARMACY,387,97,0.422680412371134,0.771341463414634
11,cold_local,47,CIMAS FOURTH STREET PHARMACY,1812,454,0.4008810572687225,0.7980163219133807
11,cold_local,47,CIMAS HCC  MUTARE PHARMACY,650,163,0.5153374233128835,0.76416515973478
11,cold_local,47,CIMAS HCC CHINHOYI ST. PHARM,1077,270,0.4444444444444444,0.8396666666666667
11,cold_local,47,CIMAS HCC CHITUNGWIZA PHARMACY,495,124,0.5403225806451613,0.7975909924063891
11,cold_local,47,CIMAS HCC GWERU PHARMACY,324,82,0.5365853658536586,0.8403110047846889
11,cold_local,47,CIMAS HIGH GLEN PHARMACY,671,168,0.42857142857142855,0.7957175925925926
11,cold_local,47,CIMAS KWEKWE CLINIC- PHARMACY,302,76,0.32894736842105265,0.9388235294117646
11,cold_local,47,CIMAS MANRESA - PHARRMACY,351,88,0.45454545454545453,0.74375
11,cold_local,47,CLIQUE PHARMACY,94,24,0.4166666666666667,0.7357142857142857
11,cold_local,47,FAREPLAN ENTERPRISE P/L T/A CHINHOYI TOWN PHARMACY,82,21,0.38095238095238093,0.8076923076923077
11,cold_local,47,HEALTHLINK PHARMACY,218,55,0.509090909090909,0.6812169312169312
11,cold_local,47,KENLINK KENSINGTON PHARMACY,122,31,0.41935483870967744,0.6965811965811965
11,cold_local,47,MEDICINE CHEST,94,24,0.3333333333333333,0.7734375
11,cold_local,47,ROWLAND SQUARE PHARMACY,1584,397,0.4836272040302267,0.7824949186991869
11,cold_local,47,SOMMERDRIFT INV T/A KENLINK THE BRIDGE,96,25,0.48,0.7756410256410257
11,cold_local,47,TRINITY PHARMACY -AVENUES,150,38,0.34210526315789475,0.8553846153846154
11,cold_local,47,WATERSHED PHARMACY,97,25,0.36,0.5486111111111112
11,cold_local,48,ASHBRITTLE   PHARMACY,88,22,0.36363636363636365,0.5357142857142857
11,cold_local,48,BALLANTYNE PARK PHARMACY,91,23,0.30434782608695654,0.7857142857142857
