pr_auc,auroc,mcc,bal_acc,sens,spec,brier,ece,model,outcome,site_test,seed,fold,n_test,n_pos_test
0.3583979271479272,0.7181818181818183,-0.04843594796964828,0.4909090909090909,0.0,0.9818181818181818,0.12322112981928493,0.15626819099768943,FL-FedAvg,Y6-base,A,23,1,63,8
0.14493464052287583,0.2444444444444444,0.0,0.5,0.0,1.0,0.17633457804481034,0.20676103893818792,FL-FedAvg,Y6-base,B,23,1,18,3
0.2307487835166953,0.6103896103896103,-0.04432026302139592,0.4928571428571429,0.0,0.9857142857142858,0.13533296591203614,0.13773514552110805,FL-FedProx,Y6-base,all,23,1,81,11
0.3583979271479272,0.7181818181818183,-0.04843594796964828,0.4909090909090909,0.0,0.9818181818181818,0.12355050779031557,0.15703826374686736,FL-FedProx,Y6-base,A,23,1,63,8
0.14493464052287583,0.2444444444444444,0.0,0.5,0.0,1.0,0.17657156933805804,0.2075391448370557,FL-FedProx,Y6-base,B,23,1,18,3
0.2300598553456509,0.5441558441558442,-0.04432026302139592,0.4928571428571429,0.0,0.9857142857142858,0.1504088760453126,0.18559454453812277,FL-FedAvg-E,Y6-base,all,23,1,81,11
0.2699930991352354,0.6681818181818182,-0.04843594796964828,0.4909090909090909,0.0,0.9818181818181818,0.14680136003825053,0.20025799463372512,FL-FedAvg-E,Y6-base,A,23,1,63,8
0.14484126984126983,0.22222222222222218,0.0,0.5,0.0,1.0,0.16303518207002965,0.17549109521711642,FL-FedAvg-E,Y6-base,B,23,1,18,3
0.14882591618238536,0.5270092226613966,-0.15006940110803021,0.3952569169960475,0.18181818181818182,0.6086956521739131,0.23347295004206564,0.29297004566169016,LR-local-A,Y6-base,all,23,2,80,11
0.12795351473922903,0.5012987012987014,-0.1788867118728113,0.3623376623376623,0.14285714285714285,0.5818181818181818,0.24114406405934266,0.3250516045212178,LR-local-A,Y6-base,A,23,2,62,7
0.31858766233766234,0.6428571428571428,-0.033149677206589796,0.48214285714285715,0.25,0.7142857142857143,0.20705022398255563,0.20549987771064304,LR-local-A,Y6-base,B,23,2,18,4
0.1697592535160315,0.5704874835309618,0.044455422447438706,0.5316205533596838,0.45454545454545453,0.6086956521739131,0.2340378558534039,0.33364256599714515,EN-compact,Y6-base,all,23,2,80,11
0.14874112193307554,0.6025974025974026,0.06773804629577862,0.5506493506493506,0.42857142857142855,0.6727272727272727,0.22145777676924688,0.3429712878921475,EN-compact,Y6-base,A,23,2,62,7
0.33824786324786327,0.5,-0.12182898077463453,0.4285714285714286,0.5,0.35714285714285715,0.2773692393655002,0.3720513310376697,EN-compact,Y6-base,B,23,2,18,4
0.12539743679375343,0.4426877470355731,-0.009372025951925555,0.49341238471673254,0.36363636363636365,0.6231884057971014,0.24241564991251058,0.32440641540037163,EN-full,Y6-base,all,23,2,80,11
0.1036933783239202,0.4207792207792208,-0.13715908994839932,0.39870129870129867,0.14285714285714285,0.6545454545454545,0.232837844111462,0.33477863865392316,EN-full,Y6-base,A,23,2,62,7
0.2347222222222222,0.42857142857142855,0.2091650066335189,0.625,0.75,0.5,0.27540586989390015,0.3208259360840245,EN-full,Y6-base,B,23,2,18,4
0.15539379945639,0.5111989459815547,0.004817147191476218,0.5019762845849802,0.09090909090909091,0.9130434782608695,0.17036526634950763,0.1809132766095541,GBM-full,Y6-base,all,23,2,80,11
0.17606483912874887,0.6025974025974026,0.11376392303190627,0.5441558441558442,0.14285714285714285,0.9454545454545454,0.12605634092694468,0.14405023201656794,GBM-full,Y6-base,A,23,2,62,7
0.20096153846153847,0.3035714285714286,-0.23904572186687875,0.39285714285714285,0.0,0.7857142857142857,0.32298489836055766,0.3495820759296283,GBM-full,Y6-base,B,23,2,18,4
0.1301745024847309,0.450592885375494,0.0,0.5,0.0,1.0,0.14165281181779407,0.12347967225023393,FL-FedAvg,Y6-base,all,23,2,80,11
0.10580543358833622,0.4207792207792208,0.0,0.5,0.0,1.0,0.12902093732094141,0.13832773843780308,FL-FedAvg,Y6-base,A,23,2,62,7
0.23623737373737375,0.4285714285714286,0.0,0.5,0.0,1.0,0.1851626017513976,0.07375362617890398,FL-FedAvg,Y6-base,B,23,2,18,4
0.1301745024847309,0.450592885375494,0.0,0.5,0.0,1.0,0.1419119612518091,0.12461452237532172,FL-FedProx,Y6-base,all,23,2,80,11
0.10580543358833622,0.4207792207792208,0.0,0.5,0.0,1.0,0.12931512232881645,0.13948063337356623,FL-FedProx,Y6-base,A,23,2,62,7
0.23623737373737375,0.4285714285714286,0.0,0.5,0.0,1.0,0.18530107309767282,0.07340902893692394,FL-FedProx,Y6-base,B,23,2,18,4
0.10890537800941572,0.3346508563899868,-0.07881104062391008,0.4782608695652174,0.0,0.9565217391304348,0.1611643073886199,0.1540705939298645,FL-FedAvg-E,Y6-base,all,23,2,80,11
0.09767068440123895,0.35324675324675325,-0.08044560029664659,0.4727272727272727,0.0,0.9454545454545454,0.15364867756296688,0.1887601919705762,FL-FedAvg-E,Y6-base,A,23,2,62,7
0.22777777777777775,0.4107142857142857,0.0,0.5,0.0,1.0,0.18705147678809117,0.08981297220000375,FL-FedAvg-E,Y6-base,B,23,2,18,4
0.15754990351489195,0.47549019607843135,-0.025487595436065942,0.4828431372549019,0.3333333333333333,0.6323529411764706,0.24676873465069452,0.326377911122449,LR-local-A,Y6-base,all,23,3,80,12
0.13278964875426044,0.4189814814814815,-0.09638582199437337,0.4305555555555556,0.25,0.6111111111111112,0.25408062198559106,0.3487909299548614,LR-local-A,Y6-base,A,23,3,62,8
0.4375,0.6428571428571428,0.1889822365046136,0.6071428571428572,0.5,0.7142857142857143,0.2215833449416064,0.2931953159012604,LR-local-A,Y6-base,B,23,3,18,4
0.24822248676406444,0.5257352941176471,-0.007081520769751129,0.4950980392156863,0.4166666666666667,0.5735294117647058,0.2550882420340164,0.3315834570737636,EN-compact,Y6-base,all,23,3,80,12
0.15427844879436647,0.4444444444444445,-0.05976143046671969,0.4583333333333333,0.25,0.6666666666666666,0.22728452282092523,0.31708346537714965,EN-compact,Y6-base,A,23,3,62,8
0.4208333333333333,0.6785714285714285,-0.03571428571428571,0.48214285714285715,0.75,0.21428571428571427,0.3508566082124418,0.44962256807818113,EN-compact,Y6-base,B,23,3,18,4
0.18480742826691424,0.49754901960784315,0.025149772741392844,0.5171568627450981,0.4166666666666667,0.6176470588235294,0.24669826915215873,0.3366525147017938,EN-full,Y6-base,all,23,3,80,12
0.14074916332936097,0.4074074074074074,-0.034192080827592425,0.47685185185185186,0.25,0.7037037037037037,0.22208947533046852,0.3323626077457641,EN-full,Y6-base,A,23,3,62,8
0.2818452380952381,0.5535714285714286,0.033149677206589796,0.5178571428571428,0.75,0.2857142857142857,0.3314618923157584,0.4383115486324673,EN-full,Y6-base,B,23,3,18,4
0.22619271889392606,0.5968137254901961,-0.0472631454134277,0.49264705882352944,0.0,0.9852941176470589,0.15344782465011192,0.14511042267589322,GBM-full,Y6-base,all,23,3,80,12
0.2783102052957619,0.6388888888888888,-0.049281418063638185,0.49074074074074076,0.0,0.9814814814814815,0.1335873247187271,0.1279144696820415,GBM-full,Y6-base,A,23,3,62,8
0.244047619047619,0.4642857142857143,0.0,0.5,0.0,1.0,0.22185621330265953,0.22072794401615503,GBM-full,Y6-base,B,23,3,18,4
0.1947242373588348,0.4938725490196079,0.0,0.5,0.0,1.0,0.1456159224625755,0.14455891699349732,FL-FedAvg,Y6-base,all,23,3,80,12
0.1295758144797251,0.3912037037037037,0.0,0.5,0.0,1.0,0.1353216775125659,0.17006948650578363,FL-FedAvg,Y6-base,A,23,3,62,8
0.31666666666666665,0.5892857142857143,0.0,0.5,0.0,1.0,0.18107387729038624,0.09810681160601942,FL-FedAvg,Y6-base,B,23,3,18,4
0.19449266215810335,0.4938725490196079,0.0,0.5,0.0,1.0,0.14585287124363894,0.1451459313680468,FL-FedProx,Y6-base,all,23,3,80,12
0.12913893797473713,0.3912037037037037,0.0,0.5,0.0,1.0,0.13557787852958078,0.17064469986220943,FL-FedProx,Y6-base,A,23,3,62,8
0.31666666666666665,0.5892857142857143,0.0,0.5,0.0,1.0,0.18124451281428372,0.09904996090043115,FL-FedProx,Y6-base,B,23,3,18,4
0.14136750689969146,0.41666666666666663,0.0,0.5,0.0,1.0,0.15537217474182366,0.13837567977454573,FL-FedAvg-E,Y6-base,all,23,3,80,12
0.1439060034801577,0.4375,0.0,0.5,0.0,1.0,0.14732345560266774,0.1618482912212602,FL-FedAvg-E,Y6-base,A,23,3,62,8
0.24305555555555552,0.4642857142857143,0.0,0.5,0.0,1.0,0.1830955406655829,0.13616475600129174,FL-FedAvg-E,Y6-base,B,23,3,18,4
0.1597328963318437,0.5220588235294118,-0.10192082319742922,0.4362745098039216,0.16666666666666666,0.7058823529411765,0.22153958216341954,0.2359217134915699,LR-local-A,Y6-base,all,23,4,80,12
0.12569712117397952,0.4652777777777778,-0.14018753139312895,0.4050925925925926,0.125,0.6851851851851852,0.23071036199360562,0.2516693808519197,LR-local-A,Y6-base,A,23,4,62,8
0.39567307692307696,0.6785714285714286,0.03571428571428571,0.5178571428571428,0.25,0.7857142857142857,0.189951340526112,0.18167974813925405,LR-local-A,Y6-base,B,23,4,18,4
0.1705054157800959,0.5294117647058824,0.025149772741392844,0.5171568627450981,0.4166666666666667,0.6176470588235294,0.24336995348813054,0.29796332754158783,EN-compact,Y6-base,all,23,4,80,12
0.1368837981337981,0.4861111111111111,-0.034192080827592425,0.47685185185185186,0.25,0.7037037037037037,0.22566256814360272,0.2860242112399129,EN-compact,Y6-base,A,23,4,62,8
0.31101190476190477,0.5714285714285714,0.033149677206589796,0.5178571428571428,0.75,0.2857142857142857,0.30436205856372633,0.3390869503584678,EN-compact,Y6-base,B,23,4,18,4
0.16552474262425637,0.5281862745098039,-0.003701647803626497,0.49754901960784315,0.3333333333333333,0.6617647058823529,0.23171205283871724,0.2888867030901716,EN-full,Y6-base,all,23,4,80,12
0.12860112448527083,0.4814814814814815,-0.10509730065861014,0.43287037037037035,0.125,0.7407407407407407,0.21491910169233083,0.2761200716551947,EN-full,Y6-base,A,23,4,62,8
0.3154040404040404,0.5178571428571429,0.0944911182523068,0.5535714285714286,0.75,0.35714285714285715,0.28955444012071474,0.3328606558106479,EN-full,Y6-base,B,23,4,18,4
0.3555924469080678,0.5759803921568627,0.22487239817113244,0.5686274509803921,0.16666666666666666,0.9705882352941176,0.12882705981094877,0.14700387621605263,GBM-full,Y6-base,all,23,4,80,12
0.4393789735312616,0.6388888888888888,0.29060425003857965,0.6064814814814814,0.25,0.9629629629629629,0.10150698089028214,0.12350315603541338,GBM-full,Y6-base,A,23,4,62,8
0.22068250377073906,0.3571428571428571,0.0,0.5,0.0,1.0,0.22292955387102265,0.22795080128269907,GBM-full,Y6-base,B,23,4,18,4
0.16280444009929182,0.5245098039215685,0.0,0.5,0.0,1.0,0.1441214448855455,0.1153111507154761,FL-FedAvg,Y6-base,all,23,4,80,12
0.13921437855733332,0.49768518518518523,0.0,0.5,0.0,1.0,0.13205194836875378,0.12383919850752922,FL-FedAvg,Y6-base,A,23,4,62,8
0.2749542124542125,0.4821428571428572,0.0,0.5,0.0,1.0,0.18569415511005047,0.08593676387618221,FL-FedAvg,Y6-base,B,23,4,18,4
0.16280444009929182,0.5245098039215685,0.0,0.5,0.0,1.0,0.14434687803807783,0.11645232048148654,FL-FedProx,Y6-base,all,23,4,80,12
0.13921437855733332,0.49768518518518523,0.0,0.5,0.0,1.0,0.13229446794388272,0.12500183329465323,FL-FedProx,Y6-base,A,23,4,62,8
0.2749542124542125,0.4821428571428572,0.0,0.5,0.0,1.0,0.1858607350291943,0.08700399856946794,FL-FedProx,Y6-base,B,23,4,18,4
0.1233622346258436,0.3700980392156863,-0.0472631454134277,0.49264705882352944,0.0,0.9852941176470589,0.1655792004924031,0.15044865139016794,FL-FedAvg-E,Y6-base,all,23,4,80,12
0.11047843044529153,0.3657407407407408,-0.049281418063638185,0.49074074074074076,0.0,0.9814814814814815,0.16009253956179287,0.1865295206829862,FL-FedAvg-E,Y6-base,A,23,4,62,8
0.2173611111111111,0.375,0.0,0.5,0.0,1.0,0.18447769925339397,0.0888858670942165,FL-FedAvg-E,Y6-base,B,23,4,18,4
0.16472620192719822,0.5434782608695652,0.0051488964523054995,0.5036231884057971,0.5,0.5072463768115942,0.24216654913674507,0.33803295589256466,LR-local-A,Y6-base,all,37,0,81,12
0.1756206030923355,0.6318181818181818,0.10141276606145108,0.5761363636363637,0.625,0.5272727272727272,0.23814752473431255,0.35883735533764016,LR-local-A,Y6-base,A,37,0,63,8
0.19821428571428573,0.28571428571428575,-0.2672612419124244,0.3392857142857143,0.25,0.42857142857142855,0.2562331345452589,0.2652175578348002,LR-local-A,Y6-base,B,37,0,18,4
0.2637162841136142,0.6654589371980676,0.1606064165258701,0.6105072463768115,0.5833333333333334,0.6376811594202898,0.2267414464237135,0.3196960206293873,EN-compact,Y6-base,all,37,0,81,12
0.3360229079705824,0.7318181818181818,0.26875597447257255,0.6852272727272728,0.625,0.7454545454545455,0.20079697662311083,0.312528433987379,EN-compact,Y6-base,A,37,0,63,8
0.21335649644473176,0.3214285714285714,-0.26519741765271837,0.35714285714285715,0.5,0.21428571428571427,0.3175470907258229,0.34478257387641587,EN-compact,Y6-base,B,37,0,18,4
0.20391622075528104,0.6123188405797102,0.07858682668274145,0.5543478260869565,0.5,0.6086956521739131,0.22865929184529155,0.30891877828958847,EN-full,Y6-base,all,37,0,81,12
0.2376217693555155,0.6568181818181819,0.1348399724926484,0.5954545454545455,0.5,0.6909090909090909,0.2067050576187653,0.3108202170070819,EN-full,Y6-base,A,37,0,63,8
0.22435897435897434,0.375,-0.1889822365046136,0.39285714285714285,0.5,0.2857142857142857,0.30549911163813315,0.3333179598957385,EN-full,Y6-base,B,37,0,18,4
0.22973767017883745,0.6690821256038647,-0.10696563746013953,0.463768115942029,0.0,0.927536231884058,0.16056004555997722,0.1907197198923241,GBM-full,Y6-base,all,37,0,81,12
0.24769096979850155,0.7363636363636363,-0.08528028654224418,0.4727272727272727,0.0,0.9454545454545454,0.13393268752488624,0.15717642021695163,GBM-full,Y6-base,A,37,0,63,8
0.26715686274509803,0.48214285714285715,-0.1889822365046136,0.42857142857142855,0.0,0.8571428571428571,0.25375579868279563,0.3081212687561278,GBM-full,Y6-base,B,37,0,18,4
0.20637482301001597,0.605072463768116,-0.04662524041201569,0.4927536231884058,0.0,0.9855072463768116,0.13874025149184083,0.12008975897490959,FL-FedAvg,Y6-base,all,37,0,81,12
0.2367538950819002,0.65,-0.04843594796964828,0.4909090909090909,0.0,0.9818181818181818,0.1246265329177116,0.1447843569865699,FL-FedAvg,Y6-base,A,37,0,63,8
0.2338235294117647,0.39285714285714285,0.0,0.5,0.0,1.0,0.18813826650129312,0.0826432193829071,FL-FedAvg,Y6-base,B,37,0,18,4
0.20500119663638963,0.6038647342995169,-0.04662524041201569,0.4927536231884058,0.0,0.9855072463768116,0.1389845382967199,0.12120012605650708,FL-FedProx,Y6-base,all,37,0,81,12
0.2367538950819002,0.65,-0.04843594796964828,0.4909090909090909,0.0,0.9818181818181818,0.1248990575344483,0.1459385658119742,FL-FedProx,Y6-base,A,37,0,63,8
0.2338235294117647,0.39285714285714285,0.0,0.5,0.0,1.0,0.18828372096467058,0.08364892647120999,FL-FedProx,Y6-base,B,37,0,18,4
0.19884467345005208,0.5205314009661836,0.15759090291080308,0.5344202898550725,0.08333333333333333,0.9855072463768116,0.1497828655307713,0.16163976541276262,FL-FedAvg-E,Y6-base,all,37,0,81,12
0.21839232921549995,0.6113636363636363,0.2028577500763056,0.553409090909091,0.125,0.9818181818181818,0.14135898332653316,0.18980473040202214,FL-FedAvg-E,Y6-base,A,37,0,63,8
0.23418982977806507,0.3392857142857143,0.0,0.5,0.0,1.0,0.17926645324560492,0.10316491875365383,FL-FedAvg-E,Y6-base,B,37,0,18,4
0.13272387886539824,0.44545454545454544,0.07980910083686653,0.5558441558441558,0.45454545454545453,0.6571428571428571,0.24261683613188403,0.3072881556609697,LR-local-A,Y6-base,all,37,1,81,11
0.13083004768455586,0.44318181818181823,0.10687808428852835,0.5772727272727273,0.5,0.6545454545454545,0.25194311351577897,0.3399681292577902,LR-local-A,Y6-base,A,37,1,63,8
0.22692307692307695,0.5333333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666,0.20997486528825204,0.23232629089205453,LR-local-A,Y6-base,B,37,1,18,3
0.1831014597318945,0.5298701298701298,0.04823446633248956,0.5344155844155845,0.45454545454545453,0.6142857142857143,0.2455872827627647,0.33836750292360185,EN-compact,Y6-base,all,37,1,81,11
0.13401252404007097,0.4636363636363636,-0.04286905114286433,0.47045454545454546,0.25,0.6909090909090909,0.2273387915176363,0.3133168531790403,EN-compact,Y6-base,A,37,1,63,8
0.3686868686868687,0.7333333333333334,0.2773500981126146,0.6666666666666666,1.0,0.3333333333333333,0.30945700212071403,0.4260447770295675,EN-compact,Y6-base,B,37,1,18,3
0.1672667040231035,0.548051948051948,0.03114589088221762,0.5227272727272727,0.5454545454545454,0.5,0.26790388325364134,0.354540083563143,EN-full,Y6-base,all,37,1,81,11
0.14270021793887247,0.509090909090909,-0.004674734950042286,0.4965909090909091,0.375,0.6181818181818182,0.24205932824210105,0.3205179953265916,EN-full,Y6-base,A,37,1,63,8
0.28535353535353536,0.6666666666666666,0.10846522890932808,0.5333333333333333,1.0,0.06666666666666667,0.3583598257940323,0.47361739239107303,EN-full,Y6-base,B,37,1,18,3
0.3468649467307055,0.6506493506493507,0.3475527173238718,0.622077922077922,0.2727272727272727,0.9714285714285714,0.11745613095783679,0.12343153506811957,GBM-full,Y6-base,all,37,1,81,11
0.4540577478077478,0.7227272727272728,0.487211255407748,0.678409090909091,0.375,0.9818181818181818,0.09512628273395242,0.10898605430608486,GBM-full,Y6-base,A,37,1,63,8
0.16704863763687294,0.3555555555555555,-0.10846522890932808,0.4666666666666667,0.0,0.9333333333333333,0.19561059974143216,0.21588242213955147,GBM-full,Y6-base,B,37,1,18,3
0.15955981305531386,0.5220779220779221,0.0,0.5,0.0,1.0,0.1413945258363329,0.14183594487025128,FL-FedAvg,Y6-base,all,37,1,81,11
0.15257811547621553,0.4977272727272727,0.0,0.5,0.0,1.0,0.13499109800776987,0.14038995736192417,FL-FedAvg,Y6-base,A,37,1,63,8
0.24523809523809526,0.5555555555555555,0.0,0.5,0.0,1.0,0.16380652323630343,0.14689690114939616,FL-FedAvg,Y6-base,B,37,1,18,3
0.15927460806422652,0.5207792207792208,0.0,0.5,0.0,1.0,0.1417070165471932,0.14257279979306006,FL-FedProx,Y6-base,all,37,1,81,11
0.15208208373018378,0.4954545454545455,0.0,0.5,0.0,1.0,0.13530461337167435,0.14106838636479258,FL-FedProx,Y6-base,A,37,1,63,8
0.24523809523809526,0.5555555555555555,0.0,0.5,0.0,1.0,0.1641154276615092,0.14783824679199614,FL-FedProx,Y6-base,B,37,1,18,3
0.1878815100802416,0.551948051948052,0.0,0.5,0.0,1.0,0.14893934892568086,0.17117199037877123,FL-FedAvg-E,Y6-base,all,37,1,81,11
0.1936851930473232,0.5568181818181819,0.0,0.5,0.0,1.0,0.15131238098256988,0.19709476589085567,FL-FedAvg-E,Y6-base,A,37,1,63,8
0.4,0.6666666666666666,0.0,0.5,0.0,1.0,0.14063373672656926,0.11828049772372112,FL-FedAvg-E,Y6-base,B,37,1,18,3
0.17698682650778713,0.4703557312252965,-0.1125707613394346,0.4242424242424242,0.18181818181818182,0.6666666666666666,0.23511695256828732,0.31293290161537807,LR-local-A,Y6-base,all,37,2,80,11
0.18956217952626803,0.5116883116883116,-0.05154060995580371,0.461038961038961,0.2857142857142857,0.6363636363636364,0.23848899249791267,0.32673125197668473,LR-local-A,Y6-base,A,37,2,62,7
0.275,0.4642857142857143,-0.23904572186687875,0.39285714285714285,0.0,0.7857142857142857,0.2235021483662446,0.31371610103439074,LR-local-A,Y6-base,B,37,2,18,4
0.2502512164037529,0.5836627140974967,0.013719241215239542,0.5098814229249011,0.45454545454545453,0.5652173913043478,0.2429907665382139,0.3275962693013507,EN-compact,Y6-base,all,37,2,80,11
0.30405308976737544,0.6025974025974026,0.05497665061952396,0.5415584415584416,0.42857142857142855,0.6545454545454545,0.21751560752890006,0.32242373846665934,EN-compact,Y6-base,A,37,2,62,7
0.254656862745098,0.4107142857142857,-0.26519741765271837,0.35714285714285715,0.5,0.21428571428571427,0.33073853645918344,0.4202361338630277,EN-compact,Y6-base,B,37,2,18,4
0.24787047398317422,0.536231884057971,0.022069227478917566,0.5151515151515151,0.36363636363636365,0.6666666666666666,0.23274861539567562,0.308451349271018,EN-full,Y6-base,all,37,2,80,11
0.25351631066326996,0.5272727272727272,0.009213166547046368,0.5064935064935066,0.2857142857142857,0.7272727272727273,0.22093452200648306,0.31882726232142716,EN-full,Y6-base,A,37,2,62,7
0.29523809523809524,0.44642857142857145,-0.05976143046671968,0.4642857142857143,0.5,0.42857142857142855,0.27344160373622795,0.29678727812933575,EN-full,Y6-base,B,37,2,18,4
0.24436976049429882,0.5823451910408433,0.04686012975962778,0.5164690382081686,0.09090909090909091,0.9420289855072463,0.12974209923002442,0.12322363570933079,GBM-full,Y6-base,all,37,2,80,11
0.21710613841364446,0.5740259740259741,0.08151001431331072,0.535064935064935,0.14285714285714285,0.9272727272727272,0.1138876155601884,0.11409759660333221,GBM-full,Y6-base,A,37,2,62,7
0.416025641025641,0.5892857142857143,0.0,0.5,0.0,1.0,0.18435198742612635,0.21903685532442801,GBM-full,Y6-base,B,37,2,18,4
0.2091915319952679,0.552042160737813,-0.044921913946267406,0.4927536231884058,0.0,0.9855072463768116,0.1379386196724892,0.1379320035596917,FL-FedAvg,Y6-base,all,37,2,80,11
0.2303813721495858,0.6103896103896104,-0.045677545380765835,0.4909090909090909,0.0,0.9818181818181818,0.12267891327051929,0.17038067177871924,FL-FedAvg,Y6-base,A,37,2,62,7
0.22743055555555555,0.30357142857142855,0.0,0.5,0.0,1.0,0.19049983061260772,0.07137334347610472,FL-FedAvg,Y6-base,B,37,2,18,4
0.20894314650098075,0.5507246376811594,-0.044921913946267406,0.4927536231884058,0.0,0.9855072463768116,0.13822954124623402,0.1390280135939344,FL-FedProx,Y6-base,all,37,2,80,11
0.2303813721495858,0.6103896103896104,-0.045677545380765835,0.4909090909090909,0.0,0.9818181818181818,0.12301210170025255,0.17150758667034957,FL-FedProx,Y6-base,A,37,2,62,7
0.22743055555555555,0.30357142857142855,0.0,0.5,0.0,1.0,0.19064516634905904,0.07244285526971384,FL-FedProx,Y6-base,B,37,2,18,4
0.1956320666923113,0.5375494071146245,-0.0639351213330643,0.4855072463768116,0.0,0.9710144927536232,0.14915973409393693,0.17649984869299087,FL-FedAvg-E,Y6-base,all,37,2,80,11
0.22110381888604497,0.6779220779220779,-0.06513389472789297,0.4818181818181818,0.0,0.9636363636363636,0.13962280707224758,0.20363472969147273,FL-FedAvg-E,Y6-base,A,37,2,62,7
0.28273809523809523,0.3928571428571429,0.0,0.5,0.0,1.0,0.1820091493908668,0.1213923950074042,FL-FedAvg-E,Y6-base,B,37,2,18,4
0.12069800953485965,0.3394607843137255,-0.1321696096086382,0.4142156862745098,0.16666666666666666,0.6617647058823529,0.2619264954659951,0.3083088566825275,LR-local-A,Y6-base,all,37,3,80,12
0.09976079007554253,0.2847222222222222,-0.1848934992383617,0.3680555555555556,0.125,0.6111111111111112,0.2683919606108396,0.3501719628117923,LR-local-A,Y6-base,A,37,3,62,8
0.27499999999999997,0.5,0.11952286093343938,0.5535714285714286,0.25,0.8571428571428571,0.23965655996708657,0.23303279632097923,LR-local-A,Y6-base,B,37,3,18,4
0.26142205907441024,0.525735294117647,0.025149772741392844,0.5171568627450981,0.4166666666666667,0.6176470588235294,0.24746861799523456,0.2971525934509878,EN-compact,Y6-base,all,37,3,80,12
0.13325376604641576,0.47685185185185186,-0.05976143046671969,0.4583333333333333,0.25,0.6666666666666666,0.2231322994290283,0.2742147763248862,EN-compact,Y6-base,A,37,3,62,8
0.5020053475935828,0.5892857142857143,0.15228622596829317,0.5892857142857143,0.75,0.42857142857142855,0.33129371527883383,0.3761606302186712,EN-compact,Y6-base,B,37,3,18,4
0.14946402323062674,0.392156862745098,-0.04670672080544385,0.4681372549019608,0.3333333333333333,0.6029411764705882,0.2793413902216842,0.34242305161990905,EN-full,Y6-base,all,37,3,80,12
0.10360005558647471,0.27083333333333337,-0.15149196810877066,0.3958333333333333,0.125,0.6666666666666666,0.2528427664841874,0.3102286210827645,EN-full,Y6-base,A,37,3,62,8
0.23950534759358288,0.4285714285714286,0.0944911182523068,0.5535714285714286,0.75,0.35714285714285715,0.3706144275397287,0.4536826870935118,EN-full,Y6-base,B,37,3,18,4
0.1490545125979247,0.44607843137254904,-0.06726727939963124,0.4852941176470588,0.0,0.9705882352941176,0.16632510324517757,0.17375025246790635,GBM-full,Y6-base,all,37,3,80,12
0.1842570290382342,0.5138888888888888,-0.049281418063638185,0.49074074074074076,0.0,0.9814814814814815,0.13504428430903304,0.14344800470923427,GBM-full,Y6-base,A,37,3,62,8
0.1914128151260504,0.2857142857142857,-0.12964074471043288,0.4642857142857143,0.0,0.9285714285714286,0.2740701462474531,0.33128800659794655,GBM-full,Y6-base,B,37,3,18,4
0.21648764291397032,0.41544117647058826,0.0,0.5,0.0,1.0,0.15026987901577674,0.16250310723254877,FL-FedAvg,Y6-base,all,37,3,80,12
0.10722739071456762,0.28240740740740744,0.0,0.5,0.0,1.0,0.14111199713272235,0.18555383078430376,FL-FedAvg,Y6-base,A,37,3,62,8
0.4464285714285714,0.5357142857142857,0.0,0.5,0.0,1.0,0.18181369439074183,0.11210364263367181,FL-FedAvg,Y6-base,B,37,3,18,4
0.21664748946128487,0.4166666666666667,0.0,0.5,0.0,1.0,0.15049360275698187,0.1430312526555584,FL-FedProx,Y6-base,all,37,3,80,12
0.10746306190612115,0.2847222222222222,0.0,0.5,0.0,1.0,0.14135208130911736,0.1602117488185078,FL-FedProx,Y6-base,A,37,3,62,8
0.4464285714285714,0.5357142857142857,0.0,0.5,0.0,1.0,0.18198106552184828,0.11214710730703494,FL-FedProx,Y6-base,B,37,3,18,4
0.11196674245533135,0.2818627450980392,-0.0472631454134277,0.49264705882352944,0.0,0.9852941176470589,0.1716037603770882,0.18925807054154178,FL-FedAvg-E,Y6-base,all,37,3,80,12
0.0989866840461497,0.24768518518518517,-0.049281418063638185,0.49074074074074076,0.0,0.9814814814814815,0.16724262347428384,0.2054611940011147,FL-FedAvg-E,Y6-base,A,37,3,62,8
0.2181985294117647,0.3571428571428571,0.0,0.5,0.0,1.0,0.18662545415341392,0.13344731195856832,FL-FedAvg-E,Y6-base,B,37,3,18,4
0.17651191469005528,0.5269607843137255,-0.025487595436065942,0.4828431372549019,0.3333333333333333,0.6323529411764706,0.22608678071285002,0.2868375033500959,LR-local-A,Y6-base,all,37,4,80,12
0.1737712336396547,0.5532407407407407,0.003212860733145779,0.5023148148148149,0.375,0.6296296296296297,0.22249284626736582,0.2990412008970951,LR-local-A,Y6-base,A,37,4,62,8
0.25187908496732025,0.4642857142857143,-0.0944911182523068,0.44642857142857145,0.25,0.6428571428571429,0.23846588824729553,0.24665981025418138,LR-local-A,Y6-base,B,37,4,18,4
0.1803337413720027,0.5674019607843137,-0.025487595436065942,0.4828431372549019,0.3333333333333333,0.6323529411764706,0.22795708267673004,0.29809360832360193,EN-compact,Y6-base,all,37,4,80,12
0.19414412957211868,0.6203703703703703,-0.047130834522728655,0.4675925925925926,0.25,0.6851851851851852,0.20695560851176104,0.29760349337175984,EN-compact,Y6-base,A,37,4,62,8
